Distance,Time,yyyy-mm-dd_HH-MM-SS
5139.9674,1330.4275,2024-07-16_22-24-47
5130.2323,1331.1852,2024-07-16_22-24-48
5075.1206,1331.9565,2024-07-16_22-24-49
5180.2258,1332.729,2024-07-16_22-24-49
5152.5851,1333.4856,2024-07-16_22-24-50
5133.0433,1334.2569,2024-07-16_22-24-51
5122.86,1335.0203,2024-07-16_22-24-52
5137.5877,1335.7815,2024-07-16_22-24-52
5131.3102,1336.5569,2024-07-16_22-24-53
5085.7363,1337.3183,2024-07-16_22-24-54
5128.5681,1338.0936,2024-07-16_22-24-55
5215.5791,1338.8516,2024-07-16_22-24-55
5147.2735,1339.6281,2024-07-16_22-24-56
5155.9142,1340.3855,2024-07-16_22-24-57
5109.2512,1341.1563,2024-07-16_22-24-58
5102.7086,1341.928,2024-07-16_22-24-59
5068.1405,1342.6819,2024-07-16_22-24-59
5096.2535,1343.456,2024-07-16_22-25-00
5096.8623,1344.228,2024-07-16_22-25-01
5102.222,1344.9845,2024-07-16_22-25-02
5124.2896,1345.7547,2024-07-16_22-25-02
5121.4407,1346.5237,2024-07-16_22-25-03
5135.4245,1347.2968,2024-07-16_22-25-04
5055.5021,1348.0538,2024-07-16_22-25-05
5083.0639,1348.8266,2024-07-16_22-25-05
5178.8072,1349.5996,2024-07-16_22-25-06
5135.754,1350.3567,2024-07-16_22-25-07
5142.7884,1351.1307,2024-07-16_22-25-08
5190.5248,1351.8926,2024-07-16_22-25-08
5153.7783,1352.6647,2024-07-16_22-25-09
5188.3334,1353.4271,2024-07-16_22-25-10
5186.7631,1354.201,2024-07-16_22-25-11
5249.8013,1354.9607,2024-07-16_22-25-12
5167.3207,1355.732,2024-07-16_22-25-12
5206.9959,1356.4855,2024-07-16_22-25-13
5213.7273,1357.2564,2024-07-16_22-25-14
5192.9228,1358.0314,2024-07-16_22-25-15
5205.4151,1358.7889,2024-07-16_22-25-15
5202.964,1359.5634,2024-07-16_22-25-16
5197.1035,1360.3235,2024-07-16_22-25-17
5207.7291,1361.0933,2024-07-16_22-25-18
5214.8695,1361.8681,2024-07-16_22-25-18
5208.1894,1362.6232,2024-07-16_22-25-19
5175.3316,1363.3945,2024-07-16_22-25-20
5202.9401,1364.1681,2024-07-16_22-25-21
5256.2663,1364.9269,2024-07-16_22-25-22
5157.9148,1365.7011,2024-07-16_22-25-22
5178.9643,1366.4566,2024-07-16_22-25-23
5179.4298,1367.226,2024-07-16_22-25-24
5142.2184,1368.0002,2024-07-16_22-25-25
5108.3912,1368.7567,2024-07-16_22-25-25
5159.9825,1369.5256,2024-07-16_22-25-26
5139.9502,1370.3013,2024-07-16_22-25-27
5139.1842,1371.0603,2024-07-16_22-25-28
5164.1984,1371.8352,2024-07-16_22-25-28
5133.2438,1372.5929,2024-07-16_22-25-29
5109.4852,1373.3659,2024-07-16_22-25-30
5100.9499,1374.1214,2024-07-16_22-25-31
5076.5798,1374.8934,2024-07-16_22-25-31
5101.1672,1375.6641,2024-07-16_22-25-32
5089.089,1376.4348,2024-07-16_22-25-33
5106.8456,1377.19,2024-07-16_22-25-34
5128.3556,1377.9659,2024-07-16_22-25-35
5117.1134,1378.7189,2024-07-16_22-25-35
5106.3553,1379.4921,2024-07-16_22-25-36
5129.5104,1380.2666,2024-07-16_22-25-37
5082.0415,1381.0236,2024-07-16_22-25-38
5127.5312,1381.7945,2024-07-16_22-25-38
5124.6658,1382.5513,2024-07-16_22-25-39
5161.5303,1383.3248,2024-07-16_22-25-40
5123.6728,1384.0973,2024-07-16_22-25-41
5178.7987,1384.855,2024-07-16_22-25-41
5162.6758,1385.6268,2024-07-16_22-25-42
5181.8037,1386.3976,2024-07-16_22-25-43
5185.5741,1387.1586,2024-07-16_22-25-44
5164.0053,1387.9273,2024-07-16_22-25-45
5261.583,1388.6928,2024-07-16_22-25-45
5281.9568,1389.4608,2024-07-16_22-25-46
5334.8096,1390.2179,2024-07-16_22-25-47
5414.2285,1390.9921,2024-07-16_22-25-48
5394.6745,1391.7645,2024-07-16_22-25-48
5372.6782,1392.5206,2024-07-16_22-25-49
5346.8168,1393.2935,2024-07-16_22-25-50
5300.3149,1394.0613,2024-07-16_22-25-51
5321.7962,1394.8191,2024-07-16_22-25-51
5318.4803,1395.5925,2024-07-16_22-25-52
5262.4324,1396.3496,2024-07-16_22-25-53
5235.4123,1397.1236,2024-07-16_22-25-54
5233.9297,1397.8964,2024-07-16_22-25-54
5210.1001,1398.6513,2024-07-16_22-25-55
5246.6508,1399.4239,2024-07-16_22-25-56
5185.774,1400.1814,2024-07-16_22-25-57
5213.2126,1400.956,2024-07-16_22-25-58
5188.7017,1401.7304,2024-07-16_22-25-58
5146.8025,1402.4866,2024-07-16_22-25-59
5159.2343,1403.2545,2024-07-16_22-26-00
5175.5854,1404.0279,2024-07-16_22-26-01
5206.5123,1404.7848,2024-07-16_22-26-01
5159.1416,1405.5523,2024-07-16_22-26-02
5188.9973,1406.3251,2024-07-16_22-26-03
5123.7502,1407.0845,2024-07-16_22-26-04
5209.8142,1407.8603,2024-07-16_22-26-04
5148.7857,1408.6223,2024-07-16_22-26-05
5127.6634,1409.3931,2024-07-16_22-26-06
5132.8811,1410.1502,2024-07-16_22-26-07
5092.2275,1410.9249,2024-07-16_22-26-07
5069.0854,1411.6927,2024-07-16_22-26-08
5210.4192,1412.4488,2024-07-16_22-26-09
5246.4242,1413.2234,2024-07-16_22-26-10
5280.6508,1413.9966,2024-07-16_22-26-11
5266.5586,1414.7506,2024-07-16_22-26-11
5241.1462,1415.5246,2024-07-16_22-26-12
5252.9356,1416.2942,2024-07-16_22-26-13
5261.3774,1417.0551,2024-07-16_22-26-14
5221.3698,1417.8262,2024-07-16_22-26-14
5132.5912,1418.5842,2024-07-16_22-26-15
5247.7323,1419.3585,2024-07-16_22-26-16
5228.1354,1420.1173,2024-07-16_22-26-17
5210.2728,1420.8927,2024-07-16_22-26-17
5200.0935,1421.6487,2024-07-16_22-26-18
5238.5211,1422.4193,2024-07-16_22-26-19
5177.237,1423.1935,2024-07-16_22-26-20
5154.551,1423.9536,2024-07-16_22-26-21
5185.8531,1424.7259,2024-07-16_22-26-21
5159.3276,1425.4825,2024-07-16_22-26-22
5255.2095,1426.2494,2024-07-16_22-26-23
5295.9219,1427.0227,2024-07-16_22-26-24
5236.1179,1427.7828,2024-07-16_22-26-24
5252.6035,1428.554,2024-07-16_22-26-25
5304.6659,1429.3179,2024-07-16_22-26-26
5309.8613,1430.0894,2024-07-16_22-26-27
5292.8929,1430.8576,2024-07-16_22-26-27
5303.6128,1431.6248,2024-07-16_22-26-28
5245.886,1432.3935,2024-07-16_22-26-29
5271.5228,1433.1509,2024-07-16_22-26-30
5276.6662,1433.9252,2024-07-16_22-26-30
5221.9626,1434.6938,2024-07-16_22-26-31
5249.1534,1435.4578,2024-07-16_22-26-32
5193.509,1436.2265,2024-07-16_22-26-33
5191.4216,1436.9805,2024-07-16_22-26-34
5231.7228,1437.7544,2024-07-16_22-26-34
5201.4654,1438.5137,2024-07-16_22-26-35
5154.3126,1439.2858,2024-07-16_22-26-36
5192.3629,1440.0589,2024-07-16_22-26-37
5096.7491,1440.8285,2024-07-16_22-26-37
5144.7708,1441.5858,2024-07-16_22-26-38
5179.7854,1442.3566,2024-07-16_22-26-39
5118.2622,1443.1127,2024-07-16_22-26-40
5193.5603,1443.8874,2024-07-16_22-26-40
5202.4485,1444.6598,2024-07-16_22-26-41
5267.5947,1445.4169,2024-07-16_22-26-42
5183.8477,1446.1905,2024-07-16_22-26-43
5236.088,1446.9505,2024-07-16_22-26-44
5258.5001,1447.7168,2024-07-16_22-26-44
5244.71,1448.4882,2024-07-16_22-26-45
5211.0725,1449.2459,2024-07-16_22-26-46
5237.6882,1450.0194,2024-07-16_22-26-47
5243.3056,1450.7882,2024-07-16_22-26-47
5207.8003,1451.5574,2024-07-16_22-26-48
5296.1674,1452.3183,2024-07-16_22-26-49
5294.4302,1453.0774,2024-07-16_22-26-50
5328.6842,1453.8514,2024-07-16_22-26-50
5301.8972,1454.6127,2024-07-16_22-26-51
5362.4249,1455.384,2024-07-16_22-26-52
5365.9487,1456.1449,2024-07-16_22-26-53
5321.7771,1456.9165,2024-07-16_22-26-53
5359.7352,1457.6927,2024-07-16_22-26-54
5397.9445,1458.4539,2024-07-16_22-26-55
5317.046,1459.2114,2024-07-16_22-26-56
5489.5723,1459.9849,2024-07-16_22-26-57
5711.6793,1460.7524,2024-07-16_22-26-57
5912.5061,1461.5235,2024-07-16_22-26-58
5918.5697,1462.2829,2024-07-16_22-26-59
5952.5268,1463.0494,2024-07-16_22-27-00
5929.3024,1463.8234,2024-07-16_22-27-00
5813.6498,1464.5816,2024-07-16_22-27-01
5916.0349,1465.3508,2024-07-16_22-27-02
5996.0299,1466.1223,2024-07-16_22-27-03
5958.5948,1466.8812,2024-07-16_22-27-03
5905.2678,1467.6415,2024-07-16_22-27-04
5902.9293,1468.4115,2024-07-16_22-27-05
5936.1489,1469.1828,2024-07-16_22-27-06
5929.4863,1469.9522,2024-07-16_22-27-07
5862.3087,1470.7068,2024-07-16_22-27-07
5862.754,1471.4835,2024-07-16_22-27-08
5920.8657,1472.2439,2024-07-16_22-27-09
6032.3044,1473.0169,2024-07-16_22-27-10
5918.7701,1473.7746,2024-07-16_22-27-10
5908.414,1474.5498,2024-07-16_22-27-11
5777.0668,1475.3058,2024-07-16_22-27-12
5707.8234,1476.0791,2024-07-16_22-27-13
5597.51,1476.8495,2024-07-16_22-27-13
5505.0353,1477.6091,2024-07-16_22-27-14
5670.9194,1478.3819,2024-07-16_22-27-15
5751.1239,1479.1408,2024-07-16_22-27-16
5826.9767,1479.9139,2024-07-16_22-27-16
5780.3554,1480.6709,2024-07-16_22-27-17
5737.3092,1481.4386,2024-07-16_22-27-18
5716.4438,1482.2079,2024-07-16_22-27-19
5661.8552,1482.9811,2024-07-16_22-27-20
5698.5063,1483.7395,2024-07-16_22-27-20
5557.2345,1484.5129,2024-07-16_22-27-21
5610.4344,1485.2723,2024-07-16_22-27-22
5762.108,1486.0419,2024-07-16_22-27-23
5701.8705,1486.8021,2024-07-16_22-27-23
5745.3644,1487.5792,2024-07-16_22-27-24
5759.9963,1488.3493,2024-07-16_22-27-25
5471.9254,1489.1062,2024-07-16_22-27-26
5537.6919,1489.8785,2024-07-16_22-27-26
5478.8998,1490.6342,2024-07-16_22-27-27
5548.2036,1491.4073,2024-07-16_22-27-28
5536.2145,1492.1692,2024-07-16_22-27-29
5430.1412,1492.956,2024-07-16_22-27-30
5458.1923,1493.7146,2024-07-16_22-27-30
5512.422,1494.4824,2024-07-16_22-27-31
5443.8685,1495.2495,2024-07-16_22-27-32
5474.4072,1496.0071,2024-07-16_22-27-33
5465.3398,1496.7812,2024-07-16_22-27-33
5505.4139,1497.5451,2024-07-16_22-27-34
5453.9126,1498.315,2024-07-16_22-27-35
5485.0361,1499.0835,2024-07-16_22-27-36
5523.9779,1499.8422,2024-07-16_22-27-36
5463.9079,1500.6099,2024-07-16_22-27-37
5497.0275,1501.3812,2024-07-16_22-27-38
5433.543,1502.1408,2024-07-16_22-27-39
5469.0693,1502.9124,2024-07-16_22-27-39
5544.6843,1503.6883,2024-07-16_22-27-40
5493.8325,1504.4443,2024-07-16_22-27-41
5499.8528,1505.218,2024-07-16_22-27-42
5507.3209,1505.9761,2024-07-16_22-27-43
5519.3265,1506.7494,2024-07-16_22-27-43
5486.8982,1507.5083,2024-07-16_22-27-44
5509.9611,1508.2811,2024-07-16_22-27-45
5444.6451,1509.0405,2024-07-16_22-27-46
5455.9145,1509.8169,2024-07-16_22-27-46
5464.774,1510.5744,2024-07-16_22-27-47
5510.0326,1511.3417,2024-07-16_22-27-48
5456.2606,1512.1187,2024-07-16_22-27-49
5471.8168,1512.8768,2024-07-16_22-27-49
5422.4596,1513.644,2024-07-16_22-27-50
5500.6563,1514.413,2024-07-16_22-27-51
5413.647,1515.183,2024-07-16_22-27-52
5376.1707,1515.9403,2024-07-16_22-27-53
5408.3249,1516.7101,2024-07-16_22-27-53
5489.121,1517.4823,2024-07-16_22-27-54
5439.2967,1518.2411,2024-07-16_22-27-55
5359.8678,1519.0092,2024-07-16_22-27-56
5416.3634,1519.7801,2024-07-16_22-27-56
5365.0662,1520.5511,2024-07-16_22-27-57
5380.1306,1521.306,2024-07-16_22-27-58
5332.3075,1522.0824,2024-07-16_22-27-59
5327.1821,1522.8415,2024-07-16_22-27-59
5300.3665,1523.6135,2024-07-16_22-28-00
5355.9436,1524.3842,2024-07-16_22-28-01
5337.9801,1525.1524,2024-07-16_22-28-02
5365.6684,1525.9116,2024-07-16_22-28-02
5397.6258,1526.6862,2024-07-16_22-28-03
5380.0198,1527.4421,2024-07-16_22-28-04
5425.1316,1528.2147,2024-07-16_22-28-05
5393.2529,1528.987,2024-07-16_22-28-06
5357.7304,1529.7455,2024-07-16_22-28-06
5393.8611,1530.5205,2024-07-16_22-28-07
5372.8743,1531.2772,2024-07-16_22-28-08
5361.9003,1532.0474,2024-07-16_22-28-09
5423.325,1532.8196,2024-07-16_22-28-09
5406.7328,1533.5753,2024-07-16_22-28-10
5408.0672,1534.3509,2024-07-16_22-28-11
5397.5293,1535.1214,2024-07-16_22-28-12
5389.7333,1535.8735,2024-07-16_22-28-12
5384.6548,1536.6452,2024-07-16_22-28-13
5327.2251,1537.4169,2024-07-16_22-28-14
5359.0538,1538.1744,2024-07-16_22-28-15
5301.7859,1538.9475,2024-07-16_22-28-16
5373.767,1539.7189,2024-07-16_22-28-16
5335.5906,1540.476,2024-07-16_22-28-17
5397.5879,1541.2504,2024-07-16_22-28-18
5418.6184,1542.0065,2024-07-16_22-28-19
5439.6132,1542.7758,2024-07-16_22-28-19
5416.0773,1543.547,2024-07-16_22-28-20
5435.3055,1544.3186,2024-07-16_22-28-21
5398.7325,1545.0753,2024-07-16_22-28-22
5320.4005,1545.8474,2024-07-16_22-28-22
5244.2123,1546.6055,2024-07-16_22-28-23
5296.7116,1547.3826,2024-07-16_22-28-24
5288.318,1548.1384,2024-07-16_22-28-25
5334.3394,1548.9129,2024-07-16_22-28-25
5269.3477,1549.6854,2024-07-16_22-28-26
5251.3964,1550.4419,2024-07-16_22-28-27
5336.6519,1551.2174,2024-07-16_22-28-28
5321.267,1551.9731,2024-07-16_22-28-29
5295.5993,1552.7379,2024-07-16_22-28-29
5365.193,1553.5126,2024-07-16_22-28-30
5446.3841,1554.2841,2024-07-16_22-28-31
5334.3546,1555.0441,2024-07-16_22-28-32
5305.0713,1555.8162,2024-07-16_22-28-32
5303.7186,1556.5773,2024-07-16_22-28-33
5299.8742,1557.3471,2024-07-16_22-28-34
5365.6812,1558.1018,2024-07-16_22-28-35
5472.1698,1558.8739,2024-07-16_22-28-35
5495.6841,1559.6453,2024-07-16_22-28-36
5580.639,1560.4036,2024-07-16_22-28-37
5659.184,1561.1775,2024-07-16_22-28-38
5711.9896,1561.9361,2024-07-16_22-28-39
5693.7887,1562.7079,2024-07-16_22-28-39
5745.0083,1563.4819,2024-07-16_22-28-40
5754.6889,1564.2385,2024-07-16_22-28-41
5776.9549,1565.0085,2024-07-16_22-28-42
5878.2264,1565.7812,2024-07-16_22-28-42
5890.7751,1566.5411,2024-07-16_22-28-43
5963.3358,1567.3138,2024-07-16_22-28-44
5949.5447,1568.0835,2024-07-16_22-28-45
5980.5669,1568.8356,2024-07-16_22-28-45
6058.5384,1569.6048,2024-07-16_22-28-46
6030.5108,1570.3802,2024-07-16_22-28-47
6099.2886,1571.1389,2024-07-16_22-28-48
6090.3244,1571.9142,2024-07-16_22-28-48
6084.227,1572.6719,2024-07-16_22-28-49
6133.0673,1573.4446,2024-07-16_22-28-50
6097.5749,1574.2036,2024-07-16_22-28-51
6135.8498,1574.9752,2024-07-16_22-28-52
6115.1363,1575.7466,2024-07-16_22-28-52
6140.2857,1576.5078,2024-07-16_22-28-53
6124.6599,1577.2797,2024-07-16_22-28-54
6144.8916,1578.039,2024-07-16_22-28-55
6106.2049,1578.8033,2024-07-16_22-28-55
6090.2709,1579.5743,2024-07-16_22-28-56
6072.8845,1580.3477,2024-07-16_22-28-57
5996.9658,1581.1024,2024-07-16_22-28-58
6069.1764,1581.8784,2024-07-16_22-28-58
6064.4814,1582.6348,2024-07-16_22-28-59
6128.605,1583.4075,2024-07-16_22-29-00
6033.5896,1584.1791,2024-07-16_22-29-01
6067.6101,1584.9378,2024-07-16_22-29-02
6103.1983,1585.7136,2024-07-16_22-29-02
6092.0137,1586.4693,2024-07-16_22-29-03
6075.2642,1587.2424,2024-07-16_22-29-04
6093.9293,1588.0033,2024-07-16_22-29-05
6080.6671,1588.7639,2024-07-16_22-29-05
6104.8854,1589.5367,2024-07-16_22-29-06
6038.731,1590.311,2024-07-16_22-29-07
6066.0193,1591.0697,2024-07-16_22-29-08
6110.9878,1591.8419,2024-07-16_22-29-08
5991.5293,1592.5983,2024-07-16_22-29-09
5926.6364,1593.3663,2024-07-16_22-29-10
5879.2368,1594.14,2024-07-16_22-29-11
5868.3047,1594.8967,2024-07-16_22-29-11
5846.3597,1595.6713,2024-07-16_22-29-12
5862.2186,1596.4343,2024-07-16_22-29-13
5871.1598,1597.2089,2024-07-16_22-29-14
5874.1193,1597.9693,2024-07-16_22-29-15
5919.8373,1598.7404,2024-07-16_22-29-15
5933.1242,1599.5007,2024-07-16_22-29-16
5926.1637,1600.2703,2024-07-16_22-29-17
5966.7781,1601.0451,2024-07-16_22-29-18
5900.2602,1601.8051,2024-07-16_22-29-18
5875.6832,1602.5697,2024-07-16_22-29-19
5806.988,1603.3421,2024-07-16_22-29-20
5800.9207,1604.0998,2024-07-16_22-29-21
5775.4119,1604.873,2024-07-16_22-29-21
5760.1772,1605.6454,2024-07-16_22-29-22
5680.3417,1606.4055,2024-07-16_22-29-23
5717.4206,1607.1772,2024-07-16_22-29-24
5731.7899,1607.9406,2024-07-16_22-29-25
5688.0079,1608.7159,2024-07-16_22-29-25
5715.1827,1609.4731,2024-07-16_22-29-26
5679.9399,1610.2449,2024-07-16_22-29-27
5650.1707,1611.0177,2024-07-16_22-29-28
5745.2375,1611.7712,2024-07-16_22-29-28
5751.9166,1612.5556,2024-07-16_22-29-29
5807.6597,1613.3123,2024-07-16_22-29-30
5763.36,1614.0854,2024-07-16_22-29-31
5807.2526,1614.8553,2024-07-16_22-29-31
5768.3182,1615.6139,2024-07-16_22-29-32
5666.3327,1616.385,2024-07-16_22-29-33
5747.3244,1617.1405,2024-07-16_22-29-34
5898.7822,1617.9149,2024-07-16_22-29-34
5844.8121,1618.6842,2024-07-16_22-29-35
5886.7092,1619.4525,2024-07-16_22-29-36
5831.7847,1620.2101,2024-07-16_22-29-37
5776.8452,1620.9829,2024-07-16_22-29-38
5731.031,1621.7419,2024-07-16_22-29-38
5682.6611,1622.5172,2024-07-16_22-29-39
5622.6646,1623.2871,2024-07-16_22-29-40
5528.9526,1624.0529,2024-07-16_22-29-41
5477.6171,1624.8114,2024-07-16_22-29-41
5532.9401,1625.5828,2024-07-16_22-29-42
5601.5655,1626.3523,2024-07-16_22-29-43
5593.9822,1627.1128,2024-07-16_22-29-44
5598.8875,1627.8737,2024-07-16_22-29-44
5611.9145,1628.6477,2024-07-16_22-29-45
5667.3957,1629.4036,2024-07-16_22-29-46
5698.8667,1630.1775,2024-07-16_22-29-47
5755.0324,1630.9493,2024-07-16_22-29-48
5775.7991,1631.706,2024-07-16_22-29-48
5795.8789,1632.4767,2024-07-16_22-29-49
5727.1704,1633.2492,2024-07-16_22-29-50
5700.0225,1634.0043,2024-07-16_22-29-51
5659.1411,1634.7777,2024-07-16_22-29-51
5597.3299,1635.5491,2024-07-16_22-29-52
5580.7358,1636.309,2024-07-16_22-29-53
5555.1316,1637.0678,2024-07-16_22-29-54
5547.5249,1637.8399,2024-07-16_22-29-54
5522.1942,1638.6147,2024-07-16_22-29-55
5462.7593,1639.3734,2024-07-16_22-29-56
5444.0542,1640.1444,2024-07-16_22-29-57
5423.9087,1640.9123,2024-07-16_22-29-57
5415.0476,1641.678,2024-07-16_22-29-58
5358.009,1642.4349,2024-07-16_22-29-59
5438.8303,1643.203,2024-07-16_22-30-00
5442.1359,1643.9773,2024-07-16_22-30-01
5446.0296,1644.7381,2024-07-16_22-30-01
5513.2457,1645.5083,2024-07-16_22-30-02
5468.4739,1646.2653,2024-07-16_22-30-03
5584.5464,1647.0391,2024-07-16_22-30-04
5641.2321,1647.8146,2024-07-16_22-30-04
5701.573,1648.5722,2024-07-16_22-30-05
5782.9878,1649.3465,2024-07-16_22-30-06
5812.1077,1650.1043,2024-07-16_22-30-07
5914.517,1650.8773,2024-07-16_22-30-07
5932.6993,1651.6363,2024-07-16_22-30-08
5963.4933,1652.4083,2024-07-16_22-30-09
6003.5096,1653.1796,2024-07-16_22-30-10
6051.2509,1653.9399,2024-07-16_22-30-11
6088.889,1654.7102,2024-07-16_22-30-11
6092.9574,1655.4687,2024-07-16_22-30-12
6102.676,1656.2441,2024-07-16_22-30-13
6137.8122,1657.0015,2024-07-16_22-30-14
6154.611,1657.7712,2024-07-16_22-30-14
6173.0223,1658.5397,2024-07-16_22-30-15
6179.1185,1659.3082,2024-07-16_22-30-16
6168.5875,1660.0667,2024-07-16_22-30-17
6207.232,1660.8362,2024-07-16_22-30-17
6182.599,1661.6098,2024-07-16_22-30-18
6190.7325,1662.3663,2024-07-16_22-30-19
6139.4846,1663.1423,2024-07-16_22-30-20
6171.9889,1663.9004,2024-07-16_22-30-20
6080.3523,1664.6749,2024-07-16_22-30-21
5993.502,1665.4457,2024-07-16_22-30-22
5899.0852,1666.2012,2024-07-16_22-30-23
5853.6578,1666.9771,2024-07-16_22-30-24
5862.6038,1667.7378,2024-07-16_22-30-24
5881.8595,1668.5028,2024-07-16_22-30-25
5843.1408,1669.2724,2024-07-16_22-30-26
5854.1866,1670.0426,2024-07-16_22-30-27
5813.4581,1670.8018,2024-07-16_22-30-27
5764.332,1671.5612,2024-07-16_22-30-28
5762.5032,1672.3331,2024-07-16_22-30-29
5858.5119,1673.1026,2024-07-16_22-30-30
5818.3205,1673.8634,2024-07-16_22-30-30
5831.6907,1674.6363,2024-07-16_22-30-31
5841.392,1675.408,2024-07-16_22-30-32
5832.2865,1676.1783,2024-07-16_22-30-33
5774.0213,1676.9352,2024-07-16_22-30-34
5710.4498,1677.6985,2024-07-16_22-30-34
5726.4431,1678.4693,2024-07-16_22-30-35
5744.4712,1679.2352,2024-07-16_22-30-36
5754.5074,1680.007,2024-07-16_22-30-37
5729.1282,1680.7671,2024-07-16_22-30-37
5699.5697,1681.5412,2024-07-16_22-30-38
5754.1228,1682.2989,2024-07-16_22-30-39
5713.7948,1683.0636,2024-07-16_22-30-40
5770.7033,1683.8402,2024-07-16_22-30-40
5721.8705,1684.6097,2024-07-16_22-30-41
5754.3518,1685.3682,2024-07-16_22-30-42
5649.4964,1686.1378,2024-07-16_22-30-43
5682.0541,1686.8999,2024-07-16_22-30-43
5691.4586,1687.6745,2024-07-16_22-30-44
5622.0036,1688.4286,2024-07-16_22-30-45
5666.3652,1689.1982,2024-07-16_22-30-46
5636.2038,1689.969,2024-07-16_22-30-47
5645.5231,1690.7411,2024-07-16_22-30-47
5586.3406,1691.5135,2024-07-16_22-30-48
5667.0321,1692.2733,2024-07-16_22-30-49
5753.5362,1693.0343,2024-07-16_22-30-50
5738.8425,1693.8039,2024-07-16_22-30-50
5767.4175,1694.5752,2024-07-16_22-30-51
5776.7692,1695.3346,2024-07-16_22-30-52
5810.1029,1696.1094,2024-07-16_22-30-53
5859.022,1696.8676,2024-07-16_22-30-53
5887.9641,1697.644,2024-07-16_22-30-54
5825.3552,1698.401,2024-07-16_22-30-55
5762.4176,1699.171,2024-07-16_22-30-56
5730.612,1699.9419,2024-07-16_22-30-57
5688.6122,1700.7038,2024-07-16_22-30-57
5654.5912,1701.4791,2024-07-16_22-30-58
5578.1364,1702.2397,2024-07-16_22-30-59
5625.9976,1703.0121,2024-07-16_22-31-00
5594.7105,1703.7705,2024-07-16_22-31-00
5564.0345,1704.5347,2024-07-16_22-31-01
5511.8665,1705.2998,2024-07-16_22-31-02
5558.1207,1706.0699,2024-07-16_22-31-03
5572.3054,1706.8384,2024-07-16_22-31-03
5548.1855,1707.6088,2024-07-16_22-31-04
5539.7429,1708.3647,2024-07-16_22-31-05
5541.5356,1709.1356,2024-07-16_22-31-06
5552.6877,1709.9062,2024-07-16_22-31-06
5540.9304,1710.676,2024-07-16_22-31-07
5515.4752,1711.4373,2024-07-16_22-31-08
5502.0945,1712.2053,2024-07-16_22-31-09
5562.0437,1712.9739,2024-07-16_22-31-10
5615.7082,1713.7504,2024-07-16_22-31-10
5641.7904,1714.5076,2024-07-16_22-31-11
5718.6097,1715.2788,2024-07-16_22-31-12
5804.6893,1716.0367,2024-07-16_22-31-13
5861.6215,1716.8124,2024-07-16_22-31-13
5902.2499,1717.582,2024-07-16_22-31-14
5963.4663,1718.3411,2024-07-16_22-31-15
5982.0426,1719.1153,2024-07-16_22-31-16
6007.447,1719.8728,2024-07-16_22-31-16
6045.1218,1720.6465,2024-07-16_22-31-17
6100.0443,1721.4116,2024-07-16_22-31-18
6145.1369,1722.1775,2024-07-16_22-31-19
6216.2051,1722.9466,2024-07-16_22-31-20
6319.0054,1723.7064,2024-07-16_22-31-20
6323.6254,1724.4823,2024-07-16_22-31-21
6401.9274,1725.2383,2024-07-16_22-31-22
6399.5097,1726.0098,2024-07-16_22-31-23
6421.1359,1726.7694,2024-07-16_22-31-23
6407.7554,1727.5423,2024-07-16_22-31-24
6431.7339,1728.3181,2024-07-16_22-31-25
6471.4228,1729.0765,2024-07-16_22-31-26
6537.0314,1729.8473,2024-07-16_22-31-26
6600.1685,1730.6181,2024-07-16_22-31-27
6454.0512,1731.3756,2024-07-16_22-31-28
6251.0784,1732.1459,2024-07-16_22-31-29
6183.1151,1732.9165,2024-07-16_22-31-29
6069.065,1733.6739,2024-07-16_22-31-30
6139.377,1734.4394,2024-07-16_22-31-31
6225.8522,1735.2077,2024-07-16_22-31-32
6252.2183,1735.9757,2024-07-16_22-31-33
6184.5021,1736.7497,2024-07-16_22-31-33
6077.6205,1737.5114,2024-07-16_22-31-34
5935.2344,1738.2851,2024-07-16_22-31-35
5919.0128,1739.0417,2024-07-16_22-31-36
5852.8008,1739.8131,2024-07-16_22-31-36
5739.1733,1740.5831,2024-07-16_22-31-37
5777.6244,1741.3503,2024-07-16_22-31-38
5766.1394,1742.1113,2024-07-16_22-31-39
5900.9292,1742.87,2024-07-16_22-31-39
5915.0243,1743.6446,2024-07-16_22-31-40
5970.6897,1744.4036,2024-07-16_22-31-41
6008.6177,1745.175,2024-07-16_22-31-42
6028.9909,1745.9347,2024-07-16_22-31-43
5990.1566,1746.7115,2024-07-16_22-31-43
5915.875,1747.4698,2024-07-16_22-31-44
5905.7235,1748.2383,2024-07-16_22-31-45
5857.7894,1749.0055,2024-07-16_22-31-46
5853.8798,1749.7768,2024-07-16_22-31-46
5775.613,1750.5473,2024-07-16_22-31-47
5777.5913,1751.3034,2024-07-16_22-31-48
5763.6722,1752.0766,2024-07-16_22-31-49
5803.1117,1752.8326,2024-07-16_22-31-49
5744.34,1753.6061,2024-07-16_22-31-50
5655.9967,1754.3733,2024-07-16_22-31-51
5634.7749,1755.145,2024-07-16_22-31-52
5633.7412,1755.9128,2024-07-16_22-31-52
5595.8893,1756.6691,2024-07-16_22-31-53
5578.7649,1757.4414,2024-07-16_22-31-54
5585.7925,1758.2151,2024-07-16_22-31-55
5566.3407,1758.9742,2024-07-16_22-31-56
5541.9445,1759.7442,2024-07-16_22-31-56
5495.7249,1760.5012,2024-07-16_22-31-57
